time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
133020,0.18340380607839663,0.18327472518141172,0.18288660744030413,0.1822367880080264,0.18132068924103315,0.18013160197424988,0.17866034786112142,0.17689478425680502,0.17481908959696604,0.1724127289028414,0.16964893342219248,0.1664924103641684,0.16289577453723431,0.15879374055370143,0.15409312598325672,0.14865434582846943,0.14225364799292722,0.13449466660612749,0.12455222979175087,0.11007516274037506,0.056251821483717102
133080,0.18336121999986166,0.18323219025896056,0.18284422618037643,0.18219466351000321,0.18127892562728318,0.18009030487596944,0.17861962499026746,0.17685474610410382,0.17477985031143364,0.17237440743300697,0.16961165503976822,0.16645630875964174,0.16286099479850555,0.15876044356610647,0.15406149524501297,0.14862459868698427,0.14222605589090576,0.13446959673804307,0.12453024930253227,0.11005738828503174,0.056249974982936241
133140,0.18331866708557476,0.18318968839729843,0.18280187766917938,0.18215257123515169,0.18123719348995004,0.18004903827637184,0.1785789313984853,0.17681473575819226,0.17474063709846668,0.17233611003338001,0.16957439845554634,0.16642022641634194,0.16282623153117082,0.15872716002756967,0.15402987473030552,0.1485948583825083,0.14219846715131432,0.13444452681082011,0.12450826546158635,0.11003960519251514,0.056248328606171696
133200,0.18327614555655117,0.18314721780099158,0.18275956006322028,0.18211050926413977,0.18119549081234274,0.18000780004837882,0.17853826484569249,0.17677475087525563,0.17470144753257369,0.17229783423180367,0.16953716119800544,0.16638416092140018,0.16279148244727165,0.15869388784628574,0.153998262615998,0.14856512343073677,0.14217088069287526,0.13441945619700782,0.12448627809364118,0.11002181446792388,0.056246882176494387
133260,0.18323365329804861,0.18310477635006683,0.18271727122772638,0.18206847544047633,0.1811538154136644,0.17996658799022919,0.17849762312000425,0.1767347892533537,0.17466227945331253,0.17225957795582605,0.16949994134983731,0.16634811061005272,0.16275674627787345,0.15866062636273257,0.15396665917206118,0.14853539550819997,0.14214330029721739,0.13439439177257473,0.12446429848029002,0.11000403420370845,0.056237546526559851
133320,0.18319118813522958,0.18306236187847647,0.18267500902526898,0.18202646768217851,0.18111216530669758,0.17992540026801521,0.17845700462700487,0.17669484966175353,0.17462313216807276,0.1722213412889764,0.16946274008478843,0.16631207814441484,0.16272202765338453,0.15862738271631222,0.15393507459788597,0.14850568834296818,0.14211574345846889,0.13436935457954338,0.12444235020051003,0.10998628890560144,0.056225410006532479
133380,0.18314874852371912,0.18301997289059357,0.18263277210974141,0.18198448490291921,0.18107053978976823,0.1798842367073317,0.17841640987988522,0.17665493347469452,0.17458400808806279,0.17218312783973058,0.16942556232700395,0.16627606980682247,0.16268733414168585,0.15859416553302125,0.15390351816329537,0.1484760112334105,0.14208821870201924,0.13434435143148693,0.12442043735675817,0.10996857951974179,0.056212225075759022
133440,0.18310633445958296,0.18297760944700941,0.18259056073378979,0.18194252767006189,0.18102893985855489,0.17984309883126581,0.1783758410069228,0.1766150434741591,0.17454491065973213,0.17214494168401401,0.16938841269495541,0.1662400906165345,0.16265267096802766,0.15856098000375601,0.15387199475250626,0.14844636847176557,0.14206072945142134,0.13431938462987847,0.12439856090062085,0.10995090578472339,0.05619838679456729
133500,0.18306394736342679,0.18293527301028287,0.1825483764831653,0.18190059776585635,0.18098736755213121,0.17980198897840896,0.1783353006672577,0.17657518263605401,0.1745058431451792,0.17210678631222232,0.16935129482328806,0.1662041442452524,0.16261804171569377,0.15852782948622104,0.15384050735682234,0.14841676254727942,0.14203327757094991,0.1342944553028064,0.12437672112438143,0.10993326726719249,0.056184080302789992
133560,0.1830215894860712,0.18289296585023215,0.18250622168285432,0.18185869760124079,0.1809458253894794,0.17976090978627998,0.17829479161341838,0.17653535380844099,0.17446680845100632,0.17206866463346321,0.16931421154646345,0.16616823335098244,0.16258344873347447,0.15849471584563918,0.15380905712526788,0.14838719357753055,0.14200586171516555,0.13426956004717627,0.12435491178035575,0.10991565395615062,0.056167313633051011
133620,0.18297926341978601,0.18285069055982317,0.18246409892591514,0.18181682976268584,0.18090431593337183,0.1797198637615986,0.17825431624302895,0.1764955591999452,0.17442780848326261,0.17203057809695466,0.16927716365580314,0.16613235781599386,0.1625488906961059,0.15846163621683779,0.15377763931657865,0.14835765465873196,0.14197847266412006,0.13424468742074375,0.12433311973120807,0.10989805216364888,0.056150607327231622
133680,0.18293697151513613,0.18280844946231534,0.18242201045149128,0.18177499634202743,0.18086284105526723,0.17967885247024515,0.1782138757187334,0.17645579946226847,0.17438884327095727,0.17199252600357076,0.16924014964001713,0.16609651527377645,0.16251436440241568,0.15842858667110299,0.15374624948710322,0.14832814115931714,0.14195110603075559,0.1342198337814689,0.12431134261552144,0.10988046112904708,0.056134052916778671
133740,0.18289471526715748,0.18276624401370908,0.18237995759915077,0.18173319848720923,0.18082140164054653,0.17963787647116081,0.1781734702198764,0.17641607435712403,0.17434991214006557,0.17195450725001948,0.16920316800133309,0.16606070389717578,0.16247986779074661,0.15839556503334196,0.15371488548876325,0.14829865110820314,0.14192376016726294,0.13419499792955453,0.12428957980272974,0.10986288064114416,0.05611759559718249
133800,0.18285249532461442,0.18272407483488559,0.18233794090754601,0.18169143660454143,0.18077999792000884,0.17959693578593602,0.1781330995368415,0.17637638343518128,0.17431101440772501,0.17191652094122414,0.16916621766847137,0.16602492248799333,0.16244539959613369,0.15836257003956417,0.15368354612993945,0.14826918345673323,0.14189643423191117,0.1341701792791605,0.12426783102315153,0.1098453104958081,0.056101203100283277
133860,0.18281031179396931,0.18268194201660859,0.18229596042134291,0.18164971066513499,0.18073862976848451,0.17955603017666349,0.17809276330999038,0.17633672621431584,0.17427214947710265,0.17187856638172669,0.16912929787097616,0.16598917023066845,0.16241095899233182,0.15832960088970341,0.15365223067376294,0.14823973756586969,0.14186912771192733,0.13414537746055161,0.12424609608095942,0.10982775036438877,0.056084589645026488
133920,0.18276816448415462,0.18263984535991434,0.18225401591845822,0.18160802041023388,0.18069729687965447,0.17951515928205303,0.17805246111972445,0.17629710221766964,0.17423331681953197,0.17184064300061699,0.16909240800880102,0.16595344651186406,0.16237654537035559,0.15829665699762804,0.15362093857554915,0.14821031295040304,0.14184184019751395,0.1341205921513936,0.12422437477418444,0.10981019986584128,0.056067967803198712
133980,0.18272605305178527,0.1825977845177684,0.18221210704120647,0.18156636546537369,0.1806559988575438,0.17947432268172239,0.17801219252052297,0.17625751097622749,0.17419451594660584,0.1718027502966202,0.1690555475766031,0.16591775083300978,0.1623421582509901,0.15826373791748119,0.15358966943788208,0.14818090927691319,0.1418145714333017,0.13409582318488752,0.12420266704895432,0.10979265875995194,0.056051369721597952
134040,0.18268397707929707,0.18255575907129765,0.18217023336696234,0.18152474540224686,0.18061473526705682,0.17943351993377088,0.17797195706495592,0.17621795203972668,0.17415574640938994,0.17176488782770635,0.16901871614610456,0.16588208278746702,0.16230779725786418,0.15823084331220658,0.15355842297216796,0.14815152631397052,0.14178732125157967,0.13407107046066907,0.12418097288490222,0.10977512682880745,0.056034795779510649
134100,0.18264193612081853,0.182513768574734,0.18212839445036494,0.18148315977648882,0.18057350566586836,0.17939275059954696,0.17793175432036692,0.17617842498456146,0.17411700779711098,0.17172705520037931,0.16898191334607687,0.16584644203165094,0.16227346208061785,0.15819797291029469,0.15352719895128397,0.14812216388392427,0.1417600895273973,0.13404633390795487,0.12415929227085121,0.10975760387965959,0.056018244856248553
134160,0.1825999297295065,0.18247181258213241,0.18208658984822176,0.18144160814969004,0.18053230962268618,0.17935201425766928,0.17789158387875628,0.17613892942061324,0.17407829974366504,0.17168925208138008,0.16894513888946791,0.16581082834568234,0.16223915260006078,0.15816512674691438,0.15349599764963184,0.14809282263132811,0.14173287747038935,0.13402161558283482,0.12413762849599842,0.10974009472778515,0.05599912882247652
134220,0.18255795748712253,0.18242989067862422,0.18204481915631446,0.18140009013726607,0.18049114678464726,0.17931131060398409,0.17785144550889948,0.17609946522399436,0.17403962228065675,0.17165147872364545,0.16890839333782082,0.16577524271092425,0.16220487035208897,0.15813230706487785,0.15346482217255417,0.14806350665581969,0.14170569023814625,0.13399692163370833,0.12411598840582193,0.10972260611023205,0.055979127308097044
134280,0.18251601917448435,0.18238800265914148,0.18200308221281322,0.1813586056523393,0.1804500171755222,0.1792706398134162,0.17781133958212542,0.17606003301106857,0.17400097631839834,0.17161373637540536,0.16887167830873384,0.16573968712349604,0.16217061768692298,0.15809951649919121,0.15343367531646868,0.14803421873348982,0.14167853034985889,0.13397225404850727,0.12409437316199848,0.10970513797441055,0.055958787009241312
134340,0.18247411501961966,0.18234614876994992,0.18196137931822667,0.18131715508416724,0.18040892130505506,0.17923000254354679,0.17777126692481318,0.17602063378926602,0.17396236304646392,0.17157602639602085,0.16883499530380874,0.16570416318375036,0.16213639624487189,0.15806675665834477,0.15340255857732085,0.14800496016330264,0.14165139882494734,0.1339476134934528,0.12407278300113579,0.10968768998081373,0.055938229827455603
134400,0.18243224565500327,0.1823043296549606,0.18191971114998837,0.18127573916345438,0.18036785997314858,0.17918939967422118,0.17773122850113965,0.17598126860422239,0.17392378358125932,0.17153834995404271,0.16879834551756387,0.16566867207937827,0.16210220716888421,0.15803402859952229,0.15337147288475717,0.14797573170707806,0.14162429622023928,0.13392300028859414,0.12405121796178908,0.10967026179423442,0.055917513585943719
134460,0.18239041194010139,0.18226254617829474,0.18187807858564686,0.1812343587883587,0.1803268341031731,0.17914883215514926,0.17769122528400236,0.17594193844384004,0.17388523891166549,0.17150070801837311,0.16876172986931279,0.16563321463894998,0.1620680511392858,0.15800133277332359,0.15334041834265572,0.14794653295294957,0.14159722136531785,0.13389841216389978,0.12402967419212729,0.10965284734344977,0.055923426254039295
134520,0.18234861480844597,0.1822207992715435,0.18183648255008086,0.18119301486952943,0.18028584457920491,0.17910830082420753,0.17765125803520027,0.17590264395015046,0.17384672949832694,0.17146310078431504,0.16872514817868489,0.16559779016725315,0.16203392677911144,0.15796866693383621,0.15330939164608062,0.1479173593753661,0.14157016843073542,0.13387384205437686,0.12400814369377672,0.10963543838301865,0.055934841605497596
134580,0.1823068549994753,0.18217908965771798,0.18179492371585082,0.18115170799166602,0.18024489185544795,0.17906780595610591,0.1776113267945427,0.17586338486777545,0.17380825472912212,0.17142552722633195,0.16868859896388649,0.16556239670879694,0.16199983168052362,0.15793602829454337,0.1532783897667854,0.14788820790929086,0.14154313458210505,0.13384928766682641,0.12398662501472087,0.10961803455255982,0.055947502918157248
134640,0.18226513273306721,0.18213741753444904,0.18175340221433134,0.18111043817743563,0.18020397580633638,0.17902734724224323,0.1775714310425868,0.17582416044829544,0.17376981362106275,0.17138798613654319,0.1686520808192207,0.165527032705586,0.16196576419668207,0.1579034151987582,0.15324741112833387,0.14785907715327226,0.1415161186845536,0.13382474821296175,0.12396511775787336,0.10960063586703318,0.055960797815647709
134700,0.18222344773936064,0.18209578261700199,0.1817119177170553,0.18106920502842289,0.18016309594161842,0.17898692408452679,0.17753157006463216,0.17578496985993905,0.17373140523382705,0.17135047648378229,0.16861559264921,0.16549169703223343,0.16193172321299992,0.15787082658759954,0.1532164547740425,0.14782996629784001,0.14148912011624004,0.13380022329070643,0.12394362174678564,0.10958324241751088,0.055974490217926408
134760,0.18218179945471863,0.18205418433453638,0.18167046963220534,0.18102800791994278,0.1801222515949352,0.17894653577035208,0.17749174310263494,0.17574581230667236,0.17369302874913264,0.17131299745405126,0.16857913368556376,0.16545638902928544,0.16189770827475472,0.15783826235690235,0.15318552117126472,0.14780087671266706,0.14146214163427331,0.13377571773367528,0.12392214481514791,0.10956586639278527,0.055992714662969421
134820,0.18214018721069605,0.18201262202123106,0.18162905730343021,0.18098684621692812,0.18008144217318039,0.1789061817828777,0.17745194976989201,0.17570668761268807,0.17365468431833331,0.17127554968702025,0.16854270527110157,0.16542111101687881,0.161863723011338,0.15780572782033342,0.15315461770053404,0.14777181816992049,0.14143519556464129,0.13375124626584384,0.12390070338170042,0.1095485247235144,0.056010999967145737
134880,0.18209861071739505,0.18197109541790221,0.18158768056600755,0.18094571991958536,0.18004066792231788,0.1788658627072553,0.17741219109680451,0.17566759736917059,0.17361637421099524,0.17123813623769429,0.1685063113244584,0.16538586780290115,0.16182977306555274,0.15777322929367213,0.15312375105852868,0.14774279731461504,0.14140828793766971,0.13372681364525568,0.12387930023541312,0.10953121814592137,0.056029005917949432
134940,0.18205707070185853,0.18192960529348931,0.18154634031352965,0.18090463012559291,0.17999993021734095,0.17882558025906864,0.17737246918816502,0.17562854409857742,0.17357810136966287,0.17120076043956517,0.16846995550512098,0.16535066327013315,0.16179586240436628,0.15774077065784245,0.15309292484811624,0.14771381727056826,0.14138142120294983,0.13370242146987438,0.12385793596076085,0.1095139467775632,0.056046782997636581
135000,0.18201556882878075,0.18188815333895494,0.18150503831392806,0.18086357872509301,0.17995923110691536,0.17878533666969915,0.17733278646738451,0.17558953040864561,0.17353986856035739,0.17116342517225469,0.16843364074386963,0.16531550032248643,0.16176199381467865,0.15770835448509743,0.15306214132721047,0.1476848798853044,0.14135459671029232,0.13367807051414368,0.12383661068106636,0.10949671077109317,0.056064371665943018
135060,0.18197410728711821,0.18184674175360407,0.1814637767962746,0.1808225679925495,0.17991857292033075,0.17874513432425054,0.17729314536575069,0.1755505587542914,0.17350167822324566,0.17112613280266703,0.16839736924863349,0.16528038088420022,0.16172816875405049,0.15767598149493031,0.15303140007280258,0.14765598299367325,0.14132780967721506,0.13365375213217492,0.1238153101839178,0.10947948895305616,0.056087148494258568
135120,0.18193268840728594,0.18180537285939399,0.18142255805423538,0.18078160016444636,0.17987795779188284,0.17870497518512959,0.17725354756874459,0.17551163039065681,0.17346353096602271,0.17108888299364433,0.16836113934423838,0.1652453014433895,0.16169438127288679,0.15764364262343827,0.15300068821820528,0.14762710934238019,0.14130103817051637,0.13362943997787077,0.12379400492480021,0.10946225206303481,0.056112546145059589
135180,0.1818913137726087,0.18176404818042205,0.1813813834300739,0.18074067626658266,0.17983738627775092,0.17866485916324071,0.17721399214384875,0.17547274332690427,0.17342542352124987,0.17105167100217261,0.16832494466536096,0.16521025396048369,0.16166062174936655,0.15761132695197616,0.15296999406687659,0.14759824722709969,0.14127427147965457,0.13360512549485337,0.12377268971200593,0.10944500009067708,0.056139118422076598
135240,0.18184998306774117,0.18172276732204501,0.18134025229313663,0.18069979528161165,0.17979685683445618,0.17862478406754856,0.17717447615754317,0.17543389382851304,0.17338735134187269,0.17101449151406731,0.16828877924069649,0.16517523198521303,0.16162688349824553,0.15757902786076838,0.15293931140457576,0.14756939119534582,0.14124750525822191,0.13358080574560793,0.12375136328750955,0.10942773432361226,0.056166470330367806
135300,0.18180869421931195,0.18168152815968727,0.18129916236855401,0.18065895469514853,0.17975636663502145,0.17858474670732502,0.17713499603110458,0.17539507793532313,0.1733493101260776,0.1709773399594737,0.16825263833828497,0.1651402307579814,0.16159316188921508,0.15754674102000846,0.15290863637770308,0.14754053803920258,0.14122073709645538,0.13355647924418496,0.12373002522435615,0.10941045606701974,0.056194405187129919
135360,0.18176744413703,0.18164032758045848,0.18125811047792084,0.18061815122710953,0.17971591227245878,0.17854474353816605,0.17709554809024725,0.17535629187177418,0.17331129604983059,0.17094021254688835,0.16821651831459861,0.16510524694361986,0.1615594541183463,0.15751446447048575,0.15287796831821185,0.14751168902090747,0.14119397109611312,0.13353215420110098,0.12370868960324514,0.10939318795736896,0.056205455448139055
135420,0.18172622935053301,0.18159916211813609,0.18121709317091031,0.18057738146551602,0.1796754904143191,0.17850477137644527,0.17705612940879512,0.17531753313046483,0.17327330725388687,0.17090310837903397,0.16818041964754873,0.16507028291695586,0.16152576508357133,0.15748220633624083,0.15284731929124229,0.14748286075572525,0.1411672287373924,0.13350785670735188,0.12368738597543215,0.10937596071927654,0.056211767565986073
135480,0.18168504704773888,0.18155802901989329,0.18117610787690239,0.18053664315777962,0.17963509928174884,0.17846482909701789,0.17701673971985099,0.1752788025262754,0.17323534586407402,0.17086603110466642,0.16814434767037992,0.16503534576384879,0.16149210354829127,0.15744997678962308,0.15281670037480699,0.14745406447019155,0.14114052040170125,0.13348359513821964,0.12366611956576275,0.10935877570179173,0.056216625697723496
135540,0.18164389630817568,0.18151692744689096,0.18113515400021873,0.18049593610730716,0.17959473922259306,0.17842491772037039,0.17697738081923275,0.17524010269764376,0.17319741538269254,0.17082898505501098,0.16810830744417091,0.16500044110811646,0.16145847546577669,0.15741778182277577,0.15278611726827301,0.14742530522084168,0.14111385016074252,0.13345937227489818,0.12364489167562615,0.10934163283522493,0.056220651511528434
135600,0.18160277800643021,0.18147585832841606,0.18109423263098437,0.1804552616614922,0.1795544119220446,0.1783850393284003,0.17693805521783004,0.17520143658618437,0.17315951915073427,0.17079197390525086,0.16807230288058483,0.16496557297124123,0.16142488481757689,0.15738562521239455,0.15275557337288026,0.14739658586735541,0.14108722018044711,0.13343518946143984,0.12362370278778867,0.10932453188676745,0.056224115237790147
135660,0.18156169409285822,0.18143482364140626,0.18105334582361926,0.18041462199645084,0.17951411971132178,0.17834519642636604,0.17689876559630185,0.17516280702915091,0.17312166012079272,0.17075500065715282,0.16803633693597636,0.16493074413527217,0.16139133403808362,0.15735350881062812,0.15272506963671234,0.14736790600717162,0.14106062808634387,0.13341104150057123,0.12360254380923862,0.10930745853773263,0.056197765168670546
135720,0.18152064698719883,0.18139382580862157,0.18101249600722477,0.18037401954263374,0.17947386500287874,0.1783053913682302,0.17685951418064846,0.17512421601711733,0.17308383989246653,0.17071806630520081,0.16800040971763983,0.1648959534650444,0.16135782032474308,0.15732142767202711,0.15269459848869776,0.14733925503139983,0.14103406001285834,0.13338691142832226,0.12358139552410503,0.10929039303098971,0.056166400373513461
135780,0.18147963878413834,0.18135286688827756,0.18097168512745987,0.1803334560479358,0.17943364924752117,0.17826562519105835,0.17682030145979369,0.17508566334224784,0.17304605740707873,0.17068116879541617,0.16796451806346668,0.16486119663763124,0.16132433823423828,0.15728937539974225,0.15266415289892019,0.14731062576351822,0.14100750927715205,0.13336279381010543,0.12356025459422307,0.10927333459496594,0.056134274887085112
135840,0.18143867038272801,0.18131194772649198,0.18093091387265928,0.18029293194137538,0.17939347251977975,0.17822589753022341,0.17678112656114353,0.17504714757744935,0.17300831066575781,0.17064430557582652,0.16792865892835518,0.16482647021880956,0.16129088409026104,0.15725734825984036,0.15263372928719277,0.14728201500033836,0.14098097327025669,0.1333386868315713,0.12353912023066679,0.1092562832035948,0.05610186173315114
135900,0.18139774151589599,0.18127106801994369,0.18089018183283109,0.18025244664205206,0.17935333401374493,0.17818620731451157,0.17674198812490485,0.17500866707064949,0.1729705977416921,0.17060747448420666,0.16789282997500543,0.16479177177533849,0.16125745545786807,0.1572253439199601,0.15260332553187936,0.14725342093600852,0.14095445059746234,0.13331458959763615,0.12351799217368457,0.10923923874472284,0.056069314762537292
135960,0.18135685120356615,0.18123022677024708,0.18084948795612421,0.18021199901381973,0.1793132324851586,0.17814655317717057,0.17670288465901277,0.17497022021511924,0.17293291693950014,0.17057067378022966,0.1678570294830744,0.164757099698883,0.16122405096966153,0.15719336143519605,0.15257294136848418,0.1472248443541771,0.14092794361227437,0.13329050676784704,0.12349687843667734,0.10922221307951377,0.056066944998829193
136020,0.18131599814951566,0.18118942267934299,0.1808088309410622,0.18017158775662659,0.179273166651437,0.17810693388585458,0.17666381503739684,0.17493180607808931,0.17289526764654226,0.17053390334735941,0.16782125806574832,0.16472245562871154,0.16119067364765038,0.15716140561131409,0.15254258379471886,0.14719629479235322,0.14090146457289987,0.13326645318870098,0.12347579583119221,0.10920522244753002,0.056069470549717317
136080,0.1812751813562431,0.18114865478009726,0.18076820991421597,0.18013121216163744,0.17923313605090402,0.17806734932290944,0.17662477959785319,0.17489342557570142,0.17285765148411567,0.17049716562979733,0.16778551907989758,0.16468784387162891,0.16115732870496075,0.1571294824145493,0.15251225924356254,0.14716777871969317,0.14087501942076777,0.13324243362619095,0.12345474731574614,0.10918826620443474,0.056072581202501533
136140,0.18123440084211612,0.18110792313451229,0.18072762506755438,0.18009087263408152,0.17919314137957262,0.17802780054322695,0.1765857798081337,0.1748550806228695,0.17282007082290973,0.17046046343120189,0.16774981570342132,0.16465326788291079,0.16112401974030174,0.15709759542103885,0.15248197107965455,0.14713929909029061,0.14084861050652089,0.13321844966664523,0.1234337336090406,0.10917134282318251,0.056075827984335344
136200,0.18119365759572359,0.18106722875983747,0.18068707750249025,0.18005057040962788,0.17915318404859992,0.17798828916263298,0.17654681750308432,0.17481677327079709,0.17278252790942011,0.1704237991535012,0.1677141504358047,0.16461873018576198,0.16109074921413249,0.15706574693388098,0.15245172135128424,0.14711085760308987,0.14082223909493288,0.13319450208054909,0.12341275495315732,0.10915445075332614,0.056079080812080663
136260,0.18115295317269073,0.18102657322460153,0.18064656882499328,0.18001030715246766,0.17911326579508,0.17794881699757317,0.17650789457479335,0.17477850547153267,0.1727450247260274,0.17038717476319715,0.16767852516072598,0.16458423248640758,0.1610575185213847,0.15703393784534378,0.1524215101716416,0.1470824531921569,0.1407959023686419,0.13317058550680638,0.12339180236202175,0.10913757501205423,0.05608444855623209
136320,0.18111228933829449,0.18098595829139924,0.18060610078749179,0.1799700845908403,0.1790733882975476,0.17790938563401892,0.17646901244940463,0.17474027839124961,0.17270756203611962,0.17035059042492762,0.16764293918533721,0.16454977290712161,0.16102432420588808,0.15700216267857151,0.15239132959338672,0.14705407505724902,0.14076958648043958,0.13314668322988288,0.12337085701585528,0.10912069577076498,0.056091275740451439
136380,0.18107166743257891,0.18094538526320617,0.18056567457897169,0.17992990371475306,0.17903355224959169,0.17786999535652206,0.17643017087450222,0.17470209110091206,0.17267013809119475,0.17031404343923109,0.16760738876022904,0.16451534660941527,0.16099116039239736,0.15697041469719319,0.15236117234382401,0.14702571587508595,0.14074328469303066,0.13312278985084991,0.12334991559697663,0.10910381219158535,0.056098816172280054
136440,0.18103108759851078,0.18090485423206529,0.18052529013983781,0.17988976421590361,0.17899375700398887,0.17783064509980467,0.17639136830405033,0.17466394153375542,0.17263275029328451,0.17027753070237053,0.16757187034223911,0.16448094972035013,0.16095802302983667,0.15693868985979301,0.15233103460456418,0.14699737227462284,0.14071699430256948,0.13309890353953258,0.1233289772713618,0.10908692455919303,0.056106833397024922
136500,0.18099054885205043,0.18086436418039736,0.18048494635397822,0.17984966482086148,0.17895400108136506,0.17779133314373385,0.17635260275932249,0.17462582745409178,0.17259539617241307,0.1702410495542358,0.16753638114586927,0.16444657941204505,0.16092490934541076,0.1569069855554531,0.15230091403648591,0.14696904229506447,0.14069071382542297,0.13307502338267854,0.12330804171342874,0.10907003339443495,0.056115205354705829
136560,0.18095004954489374,0.18082391344434609,0.18044464151231884,0.17980960374991828,0.17891428261282888,0.17775205752088027,0.17631387217617089,0.17458774671571267,0.17255807352930722,0.17020459778749614,0.16750091901918762,0.16441223367398641,0.16089181758566054,0.15687530044459475,0.1522708099297336,0.14694072615698039,0.14066444483423873,0.13305115289309588,0.12328711509305477,0.10905314883419168,0.05609802119844319
136620,0.18090958775389146,0.18078350010045016,0.18040437369224804,0.17976957908793528,0.17887459970679093,0.17771281639325359,0.17627517481947058,0.17454969776092211,0.17252078109040558,0.17016817455873726,0.16746548374066594,0.16437791314768183,0.16085874954342719,0.15684363779400068,0.15224072735256769,0.14691243100997803,0.14063819671071856,0.13302730358780795,0.12326621047093832,0.10903628468277843,0.056075232293917011
136680,0.18086916180644153,0.18074312250216654,0.18036414132749828,0.17972958940922351,0.1788349511478578,0.17767360883701111,0.1762365101499706,0.1745116805374633,0.17248351939625872,0.17013178110030891,0.16743007731170223,0.16434362063975666,0.16082570880329522,0.15681200185283842,0.15221067100069011,0.14688416166525514,0.14061197394773026,0.13300347913689492,0.12324533010039174,0.10901944173865202,0.056051108172698393
136740,0.18082877086353469,0.18070277984745178,0.18032394372620922,0.17968963420300169,0.17879533667279143,0.17763443489564279,0.17619787856612493,0.17447369583166231,0.17244628963389605,0.17009541898814179,0.16739470165707368,0.16430935835367375,0.16079269774783114,0.15678039505754865,0.15218064322061628,0.14685592022746441,0.14058577826223648,0.13297968074137603,0.12322447449643631,0.10900262019009042,0.056026300157111887
136800,0.18078841489447878,0.18066247213106759,0.18028378095807795,0.17964971365913787,0.17875575662990661,0.17759529510470817,0.17615928080785234,0.17443574459147554,0.17240909294841031,0.17005908953860877,0.16735935822414946,0.16427512781460146,0.16075971791639909,0.15674881889109002,0.15215064536546044,0.14682770784859889,0.14055961054257418,0.13295590897311801,0.12320364381427612,0.10898582013138021,0.056001065009738692
136860,0.18074809436578126,0.18062219983268812,0.18024365354128474,0.17960982835672495,0.17871621167688581,0.17755619021185498,0.17612071771655557,0.17439782774729282,0.17237193034516998,0.17002279380831001,0.16732404808675544,0.16424093006844229,0.16072677026894872,0.15671727415333647,0.15212067797948908,0.14679952469277072,0.14053347040994132,0.13293216269147259,0.12318283581610368,0.10896903811829042,0.055984342617392116
136920,0.18070780998386635,0.18058196366267606,0.18020356219709019,0.17956997903210761,0.17867670256465124,0.17751712097535502,0.1760821900417246,0.17435994601243221,0.17233480246018326,0.16998653229860031,0.16728877153599431,0.16420676510124893,0.16069385437376557,0.15668575986929115,0.15209073941724335,0.14677136833523582,0.14050735460200384,0.13290843782691711,0.12316204577047946,0.10895226921695206,0.055969392307097313
136980,0.18066756243543114,0.1805417643000794,0.18016350758069216,0.17953016629780988,0.17863722984015185,0.17747808784862606,0.17604369810999096,0.1743220995489709,0.17229770925081994,0.16995030472334663,0.16725352801029175,0.16417263205806368,0.16066096908683392,0.15665427464085907,0.15206082809917451,0.14674323712917811,0.14048126155921944,0.13288473308436702,0.12314127280355604,0.10893551295189995,0.055954798315146478
137040,0.18062735213869335,0.18050160215040062,0.18012349005962541,0.17949039045874818,0.17859779372225831,0.17743909094319935,0.1760052419076257,0.17428428820490455,0.17226065042040001,0.16991411064309273,0.16721831693900324,0.16413853025911862,0.16062811365169685,0.15662281767648603,0.15203094324707353,0.14671513036212819,0.14045519068812135,0.13286104803170906,0.12312051665995459,0.10891876890596147,0.05594036223061466
137100,0.18058717923092454,0.18046147734171269,0.18008350973483969,0.1794506515722335,0.17855839421044323,0.17740013018967671,0.17596682128925212,0.17424651175631226,0.1722236256688576,0.16987794968916381,0.1671831378973887,0.16410445924069075,0.16059528758644681,0.15659138849944623,0.15200108441401475,0.14668704764182616,0.14042914167547249,0.13283738244950963,0.12309977721327334,0.10890203659326328,0.055926012652048426
137160,0.18054704366860103,0.18042138982538949,0.18004356654273948,0.17941094955083178,0.17851903118617418,0.17736120543330947,0.17592843606136063,0.17420876997126492,0.17218663472926385,0.16984182156621525,0.16714799057145388,0.16407041868310088,0.16056249058199518,0.15655998683118041,0.15197125137641773,0.14665898883045703,0.14040311450874163,0.13281373649350176,0.12307905483525948,0.10888531620280829,0.055915516447279649
137220,0.18050694531226874,0.18038133945981341,0.18000366033548318,0.17937128423721579,0.17847970448070594,0.17732231649386165,0.17589008603454118,0.17417106265641458,0.17214967741300533,0.16980572610294764,0.16711287482404907,0.16403640850452936,0.16052972263698412,0.15652861277869887,0.15194144437808318,0.14663095433403095,0.14037710977255505,0.13279011091804624,0.12305835040325871,0.10886860824290763,0.055905737669236989
